country,cluster,date,upper_bound,forecast,lower_bound
Country_j,Product_94,2018-09-01,6239896.95459906,0,0
Country_i,Product_13,2019-03-01,0,0,0
Country_h,Product_20,2019-06-01,5546456.12900654,5432833.20297976,5322357.49382182
Country_c,Product_22,2017-11-01,4865.21163067383,4271.47881206932,3673.39497529087
Country_c,Product_53,2018-02-01,795498.19926311,738706.267350614,679668.132049495
Country_d,Product_22,2018-08-01,926.373318135215,501.774577297048,105.655359835952
Country_h,Product_88,2018-07-01,217943.570980478,123899.126509673,29268.0963940172
Country_i,Product_45,2018-08-01,23084477.6806051,22044440.599968,21025870.1611437
Country_h,Product_22,2018-06-01,3356.29692132645,2965.46367683755,2566.33801994849
Country_g,Product_86,2018-07-01,6888580.07618043,3307170.30833492,0
Country_b,Product_38,2018-08-01,781996388.344461,687130267.954428,590645285.472388
Country_i,Product_20,2018-08-01,17930857.514534,17470110.9798693,17010472.1363935
Country_f,Product_84,2019-02-01,1502444942.30594,970424037.979347,454787070.26588
Country_i,Product_45,2018-06-01,22087672.9708982,21106955.9251783,20070275.3267706
Country_g,Product_65,2017-10-01,11318.5176305606,9546.88798751477,7707.72498580333
Country_d,Product_41,2018-05-01,1419353451.05196,992515196.245787,562770926.57547
Country_i,Product_14,2017-10-01,270219.193109169,253973.388199542,238547.841205882
Country_c,Product_4,2019-03-01,20611694.446608,17401325.733542,14308362.4235343
Country_j,Product_22,2017-08-01,9700.80402071126,7482.83302085457,5389.40072841917
Country_i,Product_62,2018-09-01,37629424.6262555,22029980.7607686,6679976.38691261
Country_a,Product_22,2019-05-01,0,0,0
Country_f,Product_82,2018-10-01,4248724486.99334,3811369643.04776,3396814262.98189
Country_g,Product_65,2018-12-01,11874.2385594869,10125.2079628682,8214.01931686441
Country_d,Product_29,2018-04-01,34835248.8933944,32701472.4243311,30360203.5891351
Country_a,Product_32,2019-05-01,1276479.65583901,1086437.49908116,888644.29970725
Country_h,Product_27,2017-10-01,587052325.22927,549152898.422081,510563857.271216
Country_g,Product_1,2018-05-01,980904.381584944,853712.940251882,712759.834115048
Country_c,Product_54,2018-03-01,969587358.38039,803848573.726785,649784850.236825
Country_f,Product_37,2019-05-01,89506165.7184166,78343537.3135685,66827748.0088801
Country_d,Product_14,2018-05-01,97026.6839237765,89430.1551341425,80700.1262535802
Country_c,Product_18,2018-06-01,35344.3231425427,31540.160711886,27741.0921965303
Country_b,Product_23,2018-07-01,208072.283143003,68837.3689787053,0
Country_f,Product_22,2018-01-01,953.280969350742,0,0
Country_h,Product_29,2018-10-01,21583756.705558,20670140.483332,19806658.5089696
Country_g,Product_4,2019-03-01,2389298.56901465,1806599.35916062,1213322.46184873
Country_f,Product_52,2018-12-01,17627865.1808186,16040675.1088351,14407983.7425494
Country_d,Product_45,2019-01-01,10073364.6095892,9571210.37425295,9022267.15600177
Country_c,Product_13,2017-09-01,94015531.8239298,86000173.6523851,77577971.398601
Country_i,Product_70,2017-12-01,108065172.15115,68300214.9461457,28353704.5228597
Country_a,Product_10,2018-10-01,347.998984858675,84.9096434020835,0
Country_i,Product_65,2019-01-01,53203.3930792513,46296.0659422832,38981.4515598543
Country_f,Product_60,2018-03-01,199578.61232106,98993.3582303048,1103.08717657117
Country_d,Product_56,2018-01-01,4495247.53588334,4261540.93181253,4032001.36603637
Country_j,Product_14,2019-01-01,17456.6743726731,15862.7589306492,14197.0292430609
Country_f,Product_34,2018-12-01,1475358973.42549,1097361638.87776,714277292.489428
Country_e,Product_35,2019-03-01,2433081.27498781,2175391.58017855,1894402.30032633
Country_i,Product_26,2017-09-01,222169550.472846,207703529.942412,192383585.805213
Country_i,Product_12,2018-06-01,860923.655403278,796720.030202242,736460.000802968
Country_a,Product_26,2018-01-01,18553891.2599926,17156147.9887154,15787485.0436037
Country_h,Product_10,2018-12-01,3529.97048677724,2423.46887998415,1232.45724511679
Country_h,Product_30,2018-10-01,8104980.37331781,7903595.95844277,7702725.22336769
Country_c,Product_31,2018-04-01,20059.0567825015,9921.60769027027,299.476641767506
Country_c,Product_31,2019-04-01,21084.3630971294,9318.30444185365,0
Country_d,Product_26,2018-01-01,75788612.7629922,70519886.9867121,65636416.2607785
Country_f,Product_58,2018-01-01,621699.652604272,576218.015608354,536545.840975658
Country_j,Product_9,2018-03-01,61745535.5728315,53898322.6043915,45439276.6938212
Country_g,Product_36,2019-06-01,1078493988.38894,507578998.908871,0
Country_a,Product_30,2018-10-01,5645890.53535474,5288717.99356093,4964056.30049923
Country_b,Product_36,2018-09-01,2222747707.49327,2065268915.09139,1920181282.58671
Country_d,Product_43,2018-11-01,309312736.188489,55736777.827154,0
Country_d,Product_23,2018-09-01,64556.2187920306,56502.1846033551,46637.674218488
Country_f,Product_81,2018-07-01,172199158.184034,155879067.757392,138513772.717519
Country_f,Product_67,2019-01-01,46036854.1373728,35115974.1351982,23971452.2606801
Country_j,Product_9,2018-02-01,57546994.3012654,49279005.5784914,41071525.3792729
Country_h,Product_12,2018-07-01,127602.077416576,123273.247269406,119531.021706993
Country_c,Product_11,2019-02-01,2851368.49028024,1909833.81338187,1008211.48960596
Country_f,Product_74,2018-01-01,314584080.272983,234193538.782797,155751196.713555
Country_h,Product_22,2017-11-01,3361.47117726645,2917.91519228546,2474.75147235898
Country_d,Product_63,2018-07-01,12850.1365940275,1358.54062282339,0
Country_f,Product_16,2018-10-01,2764698.91811648,2556361.32579498,2340962.84496647
Country_i,Product_12,2018-04-01,823547.963203513,762549.213334696,695234.904468258
Country_f,Product_16,2017-12-01,2183719.73748806,1967532.90566535,1776556.49361296
Country_e,Product_37,2018-01-01,77300968.9283005,70389556.7866278,62828000.4907481
Country_h,Product_12,2017-12-01,109874.304355178,106254.511508292,102077.022167978
Country_d,Product_13,2018-04-01,35314622.9721968,22937895.3256668,10257341.2923041
Country_e,Product_70,2017-08-01,6874345.64782578,5002824.4643906,3296162.51219723
Country_b,Product_1,2018-10-01,618909.316607218,342064.672886818,52618.4095144757
Country_e,Product_41,2017-11-01,274636771.824655,223121876.391082,172990226.982239
Country_e,Product_70,2018-01-01,7480329.32455575,5649607.9410954,3897075.855549
Country_i,Product_39,2018-08-01,10803465.2083008,7282254.02375088,3981998.33414999
Country_d,Product_54,2018-01-01,976590122.512694,812329783.670661,642232332.61065
Country_h,Product_22,2018-03-01,3356.60847863559,2932.49549152306,2497.29513673427
Country_d,Product_53,2018-08-01,616433.069512738,542522.831299576,463295.580152385
Country_f,Product_76,2017-10-01,118447.678508512,0,0
Country_d,Product_22,2018-04-01,1117.57587059305,688.528781330018,261.760882906072
Country_g,Product_71,2018-10-01,80893.2330146262,61931.0214050258,43070.8665707896
Country_f,Product_37,2017-10-01,85711467.9285024,74591820.7225053,62809437.7260277
Country_c,Product_9,2018-11-01,85394617.4664175,81089086.9175294,76226145.2643983
Country_f,Product_70,2018-08-01,557751.067258123,258766.610379686,0
Country_e,Product_36,2018-03-01,100882750.348915,91018485.2419675,81042963.9239863
Country_e,Product_71,2019-01-01,4320.43866271557,3793.002657344,3215.74073588433
Country_d,Product_61,2017-10-01,431105525.699873,402745202.783746,375521831.259195
Country_g,Product_30,2017-10-01,3304598.49157257,2939220.95356828,2549009.59212721
Country_a,Product_11,2017-11-01,84996.4365592577,0,0
Country_j,Product_18,2018-09-01,22400.6510081254,20855.5043429087,19193.7889757347
Country_h,Product_1,2019-06-01,355412.846109255,323485.107741059,292635.125035202
Country_g,Product_36,2018-02-01,1006972142.61781,442500523.289642,0
Country_h,Product_30,2018-02-01,7008928.03078542,6809125.18185624,6605960.08636062
Country_j,Product_23,2018-02-01,116084.946091651,110100.436978851,103749.536313671
Country_i,Product_52,2018-11-01,23472121.9828769,22607176.9072295,21757123.2022838
Country_d,Product_4,2018-12-01,5497331.67007972,4314902.3470508,3041543.10355395
Country_f,Product_13,2018-06-01,113505047.34946,96308855.249135,79861556.26985
Country_i,Product_49,2019-05-01,193299.792818942,185198.862998061,176824.956568373
Country_j,Product_56,2019-01-01,4047472.25307519,3910602.78158638,3755931.35317441
Country_f,Product_58,2017-12-01,432449.013094226,388034.561932506,343556.373866343
Country_d,Product_45,2018-06-01,8897222.60001662,8610735.74364191,8314485.60087434
Country_d,Product_57,2018-07-01,128653.177687297,109070.215113883,90575.8585157274
Country_a,Product_8,2018-06-01,8579846.07888071,6813394.05726644,5195919.70802507
Country_a,Product_5,2018-10-01,172312163.076428,124809974.694519,80485468.101301
Country_f,Product_79,2019-06-01,46138554.0511128,30763417.9265541,16952000.9415133
Country_d,Product_52,2018-09-01,12284084.9719353,11839602.241943,11420341.7977661
Country_c,Product_44,2018-11-01,724735.31104288,699549.723219722,673935.052880976
Country_i,Product_4,2018-04-01,6526557.13342673,2493314.46547373,0
Country_i,Product_20,2018-05-01,20086312.6289054,19644183.3753815,19192524.0549869
Country_g,Product_85,2019-06-01,81763391.7658564,76306739.2338259,70007425.1685741
Country_c,Product_13,2018-11-01,49180148.2474194,39475731.6056808,30562528.1351087
Country_i,Product_65,2018-12-01,68613.535671771,61823.473332188,54973.982344991
Country_d,Product_31,2019-04-01,3619.13989324546,0,0
Country_g,Product_34,2018-01-01,1079782430.75131,0,0
Country_d,Product_32,2018-02-01,7948079.48628727,7702398.79221407,7466033.35501176
Country_j,Product_62,2018-05-01,116067232.031882,104645925.040957,92963714.2498725
Country_c,Product_46,2017-09-01,1056126430.58674,494992704.824919,0
Country_c,Product_50,2018-05-01,3585813385.25875,3381686747.01663,3185193681.13803
Country_f,Product_31,2019-05-01,0,0,0
Country_c,Product_1,2017-09-01,1017245.30413046,944234.823608972,863859.494054
Country_i,Product_32,2018-08-01,14329236.9647091,11494668.3248843,8848381.16768974
Country_d,Product_64,2018-10-01,83701.83814395,67088.8120879281,50546.394126843
Country_c,Product_51,2019-06-01,891636.261751461,632340.400397183,377583.497224188
Country_a,Product_30,2018-04-01,4740041.40459398,4382812.62627877,4063287.25436272
Country_h,Product_16,2017-11-01,1307222.65922334,1224158.01871479,1149552.0096378
Country_h,Product_88,2018-09-01,192250.902294715,97993.1383957569,5139.28148158019
Country_f,Product_4,2019-02-01,64926238.5788897,51757663.7612051,38497572.798737
Country_i,Product_20,2019-04-01,14939514.8312665,14309921.5586106,13631163.7684446
Country_d,Product_65,2018-03-01,10982.6109811705,8892.24538918345,6731.82308214462
Country_d,Product_14,2017-12-01,88157.6987534964,80105.9891229039,72056.8355029928
Country_d,Product_57,2018-05-01,221212.818133656,203228.660404309,183686.613125342
Country_b,Product_39,2019-05-01,10053169.2236304,8637963.92773223,7206326.83488419
Country_f,Product_79,2018-08-01,16478087.0815092,2646922.23489466,0
Country_a,Product_14,2018-07-01,24238.512009279,21383.4650965768,18610.7605669613
Country_e,Product_3,2017-08-01,260475.49718859,256150.104458781,251805.21657342
Country_d,Product_63,2018-10-01,17352.6804229194,6136.62396874495,0
Country_b,Product_18,2018-05-01,10227.2741933969,9337.30524326439,8462.99109173005
Country_f,Product_37,2018-02-01,82751929.7193691,70638617.4903533,59130045.1522956
Country_a,Product_31,2018-08-01,0,0,0
Country_g,Product_11,2017-08-01,6021992.04810196,4178525.51655538,2161063.94921196
Country_g,Product_87,2017-11-01,233833778.672913,186394673.793398,137341933.017795
Country_c,Product_48,2019-06-01,36044.1761737111,30220.6935673937,23993.1098336119
Country_j,Product_22,2017-11-01,9803.8134520674,7800.69877780713,5669.1569526627
Country_h,Product_29,2018-05-01,22687720.3993303,21811682.972529,20943392.7518827
Country_g,Product_23,2018-12-01,104331.236706797,90414.4960517851,76418.4275126881
Country_j,Product_16,2018-02-01,1768106.80256287,1431995.18671043,1133540.27188577
Country_f,Product_18,2018-12-01,11204.5902499987,9793.94942327651,8395.78439339243
Country_h,Product_27,2019-01-01,602002947.604432,562491463.918981,525791330.970765
Country_d,Product_60,2018-12-01,644852.186120643,508070.655303104,393061.921061863
Country_e,Product_36,2018-04-01,99817370.1508293,88892332.1983057,78834500.1052265
Country_i,Product_29,2017-09-01,171877440.17444,166195325.940564,160167236.576799
Country_j,Product_13,2018-03-01,95303372.7605707,72941484.8677612,50018549.1928933
Country_a,Product_21,2018-09-01,251117.906360178,238782.104769332,226523.854234528
Country_d,Product_12,2018-06-01,428089.577859241,402133.39871324,374560.904375521
Country_i,Product_49,2018-07-01,161284.562623848,154623.900349647,147787.146172293
Country_d,Product_52,2017-12-01,13376004.3351858,13244754.3872713,13110850.0426728
Country_f,Product_39,2018-06-01,18790888.4830062,16864297.306273,15169859.4056623
Country_f,Product_20,2019-06-01,5488075.61670105,5034158.53596645,4598129.46896458
Country_j,Product_45,2019-01-01,3141207.19424693,3018926.44550029,2904426.56333631
Country_i,Product_24,2018-10-01,8110.54782133493,6476.41555519368,4934.2128614424
Country_j,Product_25,2017-08-01,8835077.81927145,8719781.59964924,8610535.62488287
Country_c,Product_32,2017-10-01,6269521.60034026,5848745.65128018,5410469.90856084
Country_f,Product_65,2018-04-01,11710.648706179,9474.80215119738,7172.09682743895
Country_b,Product_1,2017-12-01,481974.176336837,198329.571485041,0
Country_c,Product_13,2019-01-01,55217514.1125085,45002839.6690861,34342534.9756709
Country_f,Product_82,2018-05-01,4362628452.67087,3918662458.47562,3486230819.9609
Country_i,Product_89,2019-06-01,0,0,0
Country_i,Product_23,2019-04-01,994519.208291194,917549.687341795,843745.948429067
Country_d,Product_53,2018-04-01,658082.855999166,579147.356647239,502820.060448457
Country_b,Product_39,2019-04-01,8192880.82081015,6865560.28520974,5547452.55814698
Country_h,Product_24,2018-08-01,5193.72489979922,3992.34252765751,2905.08283472062
Country_i,Product_1,2019-05-01,1596626.88658671,1204377.88004938,807695.468254899
Country_b,Product_4,2018-02-01,47118963.0501537,31340924.5018596,15332359.7558117
Country_b,Product_26,2017-08-01,239376111.942904,38499012.2776521,0
Country_h,Product_55,2019-06-01,104271.825267238,99155.0037943791,94281.5264639607
Country_h,Product_10,2018-01-01,5283.37287839241,4160.59099585646,2894.31304951318
Country_d,Product_12,2018-01-01,431540.748779609,406239.774664619,381058.186695353
Country_f,Product_23,2019-02-01,268081.240625449,232206.459312106,196893.86220236
Country_c,Product_46,2017-11-01,1123497560.61473,547623929.612531,0
Country_a,Product_23,2019-05-01,150200.276880596,140592.82146835,131029.277618722
Country_j,Product_26,2019-01-01,43626760.994762,41170755.4450933,38120588.4290907
Country_e,Product_71,2017-12-01,3597.72842865582,3029.96655740123,2484.23587448564
Country_e,Product_42,2017-12-01,62601738.5908753,53468900.0279658,44710548.5149552
Country_i,Product_70,2018-03-01,97064698.9507471,59903148.1535341,21094286.157022
Country_e,Product_66,2019-02-01,5116243.12249372,3844266.73003049,2521665.87909195
Country_b,Product_40,2017-08-01,584700098.325509,448631296.904634,323796788.287573
Country_e,Product_3,2019-06-01,447932.143533637,443890.834875644,439245.176488578
Country_h,Product_19,2019-04-01,120431895.844429,103481966.833903,86643686.6440567
Country_e,Product_43,2017-08-01,57227754.314547,46940732.7786669,36681501.6697848
Country_c,Product_26,2018-09-01,54355275.1276344,50942532.3057121,47550371.9612895
Country_f,Product_73,2018-09-01,694571699.60747,542315312.586764,389962496.443141
Country_i,Product_13,2019-06-01,75120201.8183329,11743204.5587924,0
Country_a,Product_5,2019-03-01,88523902.4136214,36971583.2596597,0
Country_j,Product_9,2019-03-01,60105339.7864725,52056322.3131443,43870257.2099315
Country_i,Product_29,2018-04-01,153629299.006513,147847522.209536,141637131.746118
Country_g,Product_58,2018-06-01,286704.341548068,261890.687026208,236417.312435014
Country_j,Product_20,2018-01-01,2717882.66851631,2634761.56925577,2554001.15754455
Country_i,Product_70,2018-01-01,78548767.4701832,39928633.125611,1071831.91687636
Country_c,Product_23,2017-11-01,133823.982733943,127663.804967161,121785.212226982
Country_d,Product_65,2019-05-01,8241.50794331593,6244.22723288014,4145.96455009819
Country_g,Product_87,2018-04-01,290744620.252981,244977361.193064,192473011.129954
